plan#,Ap,Bp,L,F,plan_reward,plan_time,obs_dis,loss,mae,mean_q
3743,1.0,0.8,1.0,0.31923943827713663,-0.129125543401,0.0,0.0,0.99825644,0.89091253,3.6502092
3744,1.0,0.8,1.0,0.3211121595130414,-0.121195425016,0.0,0.0,1.9996569,0.970543,3.9769807
3745,1.0,0.8,1.0,0.3310716356528646,-0.114741810996,0.0,0.0,1.0119556,0.894378,3.671978
3746,1.0,0.8,1.0,0.3330017363469282,-0.108461743048,0.0,0.0,2.0123508,0.9729365,3.9941874
3747,1.0,0.8,1.0,0.3005528109122446,-0.100895800282,0.0,0.0,1.4312187,0.90761733,3.6781814
3748,1.0,0.8,1.0,0.31898602255409214,-0.093261645215,0.0,0.0,1.0020467,0.89370775,3.6751301
3749,1.0,0.8,1.0,0.3194167271448821,-0.0885472889847,0.0,0.0,1.984651,0.9708328,3.9929187
3750,1.0,0.8,1.0,0.2793437694969849,-0.0870133845473,0.0,0.0,0.98851943,0.8905079,3.661229
3751,1.0,0.8,1.0,0.29159863244536965,-0.0886116975231,0.0,0.0,0.7283013,0.94487524,3.9782405
3752,1.0,0.8,1.0,0.23826528801082478,-0.0878751182687,0.0,0.0,1.3161486,1.203646,5.0426674
3753,1.0,0.8,1.0,0.20457999646469918,-0.0840964809858,0.0,0.0,1.2958088,1.2020122,5.0352225
3754,1.0,0.8,1.0,0.13331206330084755,-0.0804238031067,0.0,0.0,1.2718114,1.1999009,5.0252743
3755,1.0,0.8,1.0,0.19947630158140353,-0.0776677584856,0.0,0.0,1.2460047,1.1973977,5.0131145
3756,1.0,0.8,1.0,0.17858463684726475,-0.0748975835494,0.0,0.0,1.2174189,1.1945192,4.9990096
3757,1.0,0.8,1.0,0.07470708157774147,-0.0698859121029,0.0,0.0,1.1831131,1.1912287,4.9832063
3758,1.0,0.8,1.0,0.0809123047497163,-0.0658094072389,0.0,0.0,1.1485035,1.1876882,4.9659324
3759,1.0,0.8,1.0,0.06343852392937348,-0.0632209762667,0.0,0.0,1.1147648,1.1839572,4.9473963
3760,1.0,0.8,1.0,0.04171499138261962,-0.0593174378647,0.0,0.0,1.0780412,1.1799678,4.9277887
3761,1.0,0.8,1.0,0.09715255976739805,30.0,0.0,0.0,314.82236,2.0517292,4.9072785
3762,1.0,0.8,1.0,0.30872256250033747,-0.0825445494731,0.0,0.0,1.7217859,0.897295,3.5822744
3763,1.0,0.8,1.0,0.30029220181329763,-0.0814673470529,0.0,0.0,1.7515624,0.90032023,3.6009302
3764,1.0,0.8,1.0,0.3189973684064621,-0.0797172731712,0.0,0.0,1.7741783,0.90275466,3.6159632
3765,1.0,0.8,1.0,0.3097487135761419,-0.0781266679761,0.0,0.0,1.7911386,0.9046492,3.6276774
3766,0.95,0.8,1.0,0.2981984416217081,-0.0998327553617,0.0,0.0,0.41656905,0.9317825,3.6363583
3767,1.0,0.8,1.0,0.3230554984935156,-0.0957799586399,0.0,0.0,1.4162982,1.0052145,4.1264195
3768,1.0,0.8,1.0,0.324560474077969,-0.116035278365,0.0,0.0,3.0124454,1.0379944,4.1321964
3769,1.0,0.8,1.0,0.3317373734244408,-0.0991352529686,0.0,0.0,1.7125772,0.77258486,3.0690403
3770,1.0,0.8,1.0,0.30649959051281184,-0.0987481157934,0.0,0.0,1.2999119,0.7668436,3.0655413
3771,1.0,0.8,1.0,0.28412707814469884,-0.0881189717383,0.0,0.0,0.9188261,0.92792743,3.6922927
3772,1.0,0.8,1.0,0.2722416778891723,-0.0855484052824,0.0,0.0,1.2372566,1.1984388,5.021982
3773,1.0,0.8,1.0,0.2604168860450844,-0.0775669417159,0.0,0.0,1.2132988,1.1969304,5.0159855
3774,1.0,0.8,1.0,0.23599524606396904,-0.0697701486417,0.0,0.0,1.1860026,1.1949462,5.007482
3775,1.0,0.8,1.0,0.14164590863904025,-0.0688400480204,0.0,0.0,1.1661236,1.1927897,4.9967637
3776,1.0,0.8,1.0,0.03842580441622221,-0.0690044436694,0.0,0.0,1.145122,1.190297,4.984091
3777,1.0,0.8,1.0,0.05006737288757139,-0.0663405397125,0.0,0.0,1.1175148,1.1873667,4.9696975
3778,1.0,0.8,1.0,0.03922541332009305,-0.0613755392012,0.0,0.0,1.0846423,1.1840583,4.9537926
3779,1.0,0.8,1.0,0.17029233563162793,30.0,0.0,0.0,314.09848,2.0550215,4.936141
3780,1.0,0.8,1.0,0.29935034549155026,-0.10092129726,0.0,0.0,1.7835523,1.0532355,4.3275633
3781,1.0,0.8,1.0,0.23079534232413942,-0.0806516426534,0.0,0.0,2.0097997,0.94115007,3.812262
3782,1.0,0.8,1.0,0.29194178418110905,-0.105080738949,0.0,0.0,1.3886657,0.8058074,3.301494
3783,1.0,0.8,1.0,0.4209656687102681,-0.143702076548,0.0,0.0,1.161987,0.80293447,3.3133895
3784,1.0,0.8,1.0,0.39143565597017177,-0.110820073176,0.0,0.0,1.717879,0.96755534,3.896181
3785,1.0,0.8,1.0,0.3621824412433593,-0.110958823477,0.0,0.0,1.7296362,0.96883273,3.9034557
3786,1.0,0.8,1.0,0.3104222091187386,-0.145701133713,0.0,0.0,0.79491943,0.9582224,3.9068804
3787,1.0,0.8,1.0,0.16891554057522642,-0.128761940373,0.0,0.0,1.3498826,1.2080473,5.068422
3788,1.0,0.8,1.0,0.18930069589386725,-0.123527354511,0.0,0.0,1.3395393,1.2078408,5.0686917
3789,1.0,0.8,1.0,0.20001683718270002,-0.134380974007,0.0,0.0,1.3501573,1.2075963,5.065654
3790,1.0,0.8,1.0,0.3054007528666858,-0.127282182947,0.0,0.0,1.3265,1.206114,5.059631
3791,1.0,0.8,1.0,0.059727808205416205,-0.0776257136805,0.0,0.0,1.2310964,1.2025465,5.0509543
3792,1.0,0.8,1.0,0.018698375838710885,-0.0680868029208,0.0,0.0,1.1971275,1.2000306,5.040019
3793,1.0,0.8,1.0,0.2300274692973454,30.0,0.0,0.0,311.8227,2.0656278,5.0271072
3794,1.0,0.8,1.0,0.28654982562769105,-0.103362678501,0.0,0.0,1.4266746,0.9620967,4.0101614
3795,1.0,0.8,1.0,0.31565848641102623,-0.0995931082955,0.0,0.0,1.4606478,0.96709216,4.0365067
3796,1.0,0.8,1.0,0.3319504074854105,-0.0957680507922,0.0,0.0,1.4875134,0.9710595,4.0577564
3797,1.0,0.8,1.0,0.32244929436517333,-0.0910891256827,0.0,0.0,1.5065659,0.9740561,4.0743303
3798,1.0,0.8,1.0,0.32487673209416457,-0.147217026798,0.0,0.0,2.658343,1.0008919,4.0866303
3799,1.0,0.8,1.0,0.30429085169073,-0.129852241089,0.0,0.0,1.2627662,0.78708696,3.2674065
3800,1.0,0.8,1.0,0.2938660797881908,-0.124432182108,0.0,0.0,1.5942755,0.97995174,4.119299
3801,1.0,0.8,1.0,0.29244261299428365,-0.0981815262165,0.0,0.0,0.77015144,0.96635616,4.1226053
3802,1.0,0.8,1.0,0.28027527742916075,-0.0980395727196,0.0,0.0,1.4572558,1.2279937,5.1835923
3803,1.0,0.8,1.0,0.2847162906835011,-0.0966687647692,0.0,0.0,1.4502918,1.2276207,5.182284
3804,1.0,0.8,1.0,0.32344812179654236,-0.0899941832011,0.0,0.0,1.4287952,1.2264243,5.1776924
3805,1.0,0.8,1.0,0.24625110408495504,-0.0833159572362,0.0,0.0,2.1577344,1.2395773,5.170179
3806,1.0,0.8,1.0,0.2618772486422102,-0.0857175906152,0.0,0.0,0.7540252,1.0700836,4.5737953
3807,1.0,0.8,1.0,0.14957070135181916,-0.071876766157,0.0,0.0,1.3411858,1.2197288,5.147337
3808,1.0,0.8,1.0,0.036022960322538905,-0.0635375263849,0.0,0.0,1.3026551,1.216668,5.1333528
3809,1.0,0.8,1.0,0.11070466942223331,30.0,0.0,0.0,309.56732,2.0759978,5.117584
3810,1.0,0.8,1.0,0.31571554262171475,-0.0932496711264,0.0,0.0,1.8186932,0.8955924,3.7184138
3811,1.0,0.8,1.0,0.30171632409335536,-0.0887864153506,0.0,0.0,1.8493422,0.89928454,3.7402172
3812,1.0,0.8,1.0,0.29017643738509113,-0.0866903390888,0.0,0.0,1.8761605,0.90230846,3.7581434
3813,1.0,0.8,1.0,0.27864094337565704,-0.0880873257217,0.0,0.0,1.9011538,0.9047212,3.7725096
3814,1.0,0.8,1.0,0.2878045274017546,-0.118449636572,0.0,0.0,2.3262706,0.91179955,3.7836084
3815,1.0,0.8,1.0,0.2846216806423061,-0.102629387706,0.0,0.0,2.3098629,0.93067014,3.7194314
3816,1.0,0.8,1.0,0.32033806714190627,-0.114522293846,0.0,0.0,1.1972167,0.93131095,3.723489
3817,1.0,0.8,1.0,0.27378334281172395,-0.094676834321,0.0,0.0,1.5390011,1.2405686,5.2551603
3818,1.0,0.8,1.0,0.308224076771989,-0.0917265339025,0.0,0.0,1.5308269,1.2403389,5.254884
3819,1.0,0.8,1.0,0.33226426821218275,-0.0869909162887,0.0,0.0,1.513437,1.2393723,5.2510915
3820,1.0,0.8,1.0,0.24996071759157396,-0.0845455181323,0.0,0.0,1.4946865,1.2378912,5.2441597
3821,1.0,0.8,1.0,0.2908399268487103,-0.0763739393277,0.0,0.0,1.461454,1.2356637,5.2344303
3822,1.0,0.8,1.0,0.24425535154750505,-0.075404336334,0.0,0.0,1.4366268,1.2332314,5.222236
3823,1.0,0.8,1.0,0.11676324671895452,-0.0722404499114,0.0,0.0,1.4046932,1.2303011,5.2078667
3824,1.0,0.8,1.0,0.09792654417330005,-0.0673440780081,0.0,0.0,1.3671219,1.2269417,5.191595
3825,1.0,0.8,1.0,0.0732888871309994,-0.0618934541718,0.0,0.0,1.3264927,1.2232444,5.173674
3826,1.0,0.8,1.0,0.2059436440342425,30.0,0.0,0.0,308.65347,2.0801263,5.154337
3827,1.0,0.8,1.0,0.3178886333715026,-0.0991963642934,0.0,0.0,1.8160969,0.88150066,3.5154278
3828,1.0,0.8,1.0,0.3163490714096564,-0.0947679415654,0.0,0.0,1.8400575,0.88432044,3.5310686
3829,1.0,0.8,1.0,0.3224939872535548,-0.0963092068396,0.0,0.0,1.8635935,0.88608307,3.5391407
3830,1.0,0.8,1.0,0.31920792475142035,-0.0899531983454,0.0,0.0,1.8671714,0.88640547,3.5404625
3831,1.0,0.8,1.0,0.2818669463634995,-0.0896816201818,0.0,0.0,1.8724152,0.8859443,3.5359173
3832,1.0,0.8,1.0,0.24582556555397791,-0.12058899169,0.0,0.0,0.8163078,0.87343925,3.5263157
3833,1.0,0.8,1.0,0.3000997801516007,-0.105510790929,0.0,0.0,1.5542098,1.2439008,5.2755384
3834,1.0,0.8,1.0,0.33394039066376213,-0.1045494731,0.0,0.0,1.5543523,1.2442808,5.2780166
3835,1.0,0.8,1.0,0.33775432450559256,-0.0955641206659,0.0,0.0,1.5336951,1.2436358,5.2766833
3836,1.0,0.8,1.0,0.33746069110581817,-0.0941875620349,0.0,0.0,1.5204935,1.2426213,5.2719407
3837,1.0,0.8,1.0,0.29788818623030694,-0.0901961484262,0.0,0.0,1.4975417,1.2409278,5.264151
3838,1.0,0.8,1.0,0.2783022553560007,-0.0866882158971,0.0,0.0,1.4709599,1.2387344,5.253654
3839,1.0,0.8,1.0,0.1791174940563072,-0.0786696231597,0.0,0.0,1.4329205,1.2359157,5.2407646
3840,1.0,0.8,1.0,0.30124345661404284,-0.0741377711902,0.0,0.0,1.3977225,1.2328248,5.225782
3841,1.0,0.8,1.0,0.25441424965504356,29.935725207,0.0,0.0,305.70602,2.0841067,5.2089763
3842,1.0,0.8,1.0,0.27549580072644425,-0.0883880734904,0.0,0.0,2.2759814,0.9348971,3.699836
3843,1.0,0.8,1.0,0.3144511806178273,-0.0871062318912,0.0,0.0,2.3139114,0.9378875,3.7172446
3844,1.0,0.8,1.0,0.31309578690477163,-0.0844789618018,0.0,0.0,2.3414538,0.94027036,3.7311606
3845,1.0,0.8,1.0,0.29528822163502616,-0.0820906266502,0.0,0.0,2.3615654,0.94209903,3.7418785
3846,1.0,0.8,1.0,0.33969476367877455,-0.11844254541,0.0,0.0,2.3732743,0.9434244,3.749681
3847,1.0,0.8,1.0,0.3274286867419513,-0.114570609879,0.0,0.0,1.7332444,0.9227207,3.7111683
3848,1.0,0.8,1.0,0.30884567713075145,-0.0996257062248,0.0,0.0,1.7132778,0.9218755,3.7111046
3849,1.0,0.8,1.0,0.2970789829957779,-0.0973845980959,0.0,0.0,1.7063713,0.9205122,3.7064552
3850,1.0,0.8,1.0,0.3209511379256451,-0.091550065569,0.0,0.0,1.6896982,0.9181579,3.697808
3851,1.0,0.8,1.0,0.28874447058926805,-0.0907025096543,0.0,0.0,0.68838245,0.90188056,3.6857023
3852,1.0,0.8,1.0,0.27354000211142543,-0.0875588863375,0.0,0.0,1.56011,1.2513824,5.324043
3853,1.0,0.8,1.0,0.17581720209202306,-0.0847173264067,0.0,0.0,1.5392342,1.2497747,5.3164754
3854,1.0,0.8,1.0,0.24414418893980286,-0.0806196847891,0.0,0.0,1.5113356,1.2475741,5.3060417
3855,1.0,0.8,1.0,0.23802392946345755,-0.0762560519536,0.0,0.0,1.4788896,1.2448807,5.293076
3856,1.0,0.8,1.0,0.2731233183144899,-0.0711067590434,0.0,0.0,1.4416938,1.2417326,5.2778835
3857,1.0,0.8,1.0,0.04543077939528543,-0.070837937367,0.0,0.0,1.4099243,1.2383932,5.26075
3858,1.0,0.8,1.0,0.019214061810916186,-0.0647594632055,0.0,0.0,1.3661082,1.2345146,5.241927
3859,1.0,0.8,1.0,0.19884150468748016,30.0,0.0,0.0,306.98315,2.0878801,5.221657
3860,1.0,0.8,1.0,0.2983100393767905,-0.137067235201,0.0,0.0,1.4547056,1.0530183,4.457435
3861,1.0,0.8,1.0,0.3787870376474188,-0.183920025582,0.0,0.0,0.82521933,1.0379041,4.4799633
3862,1.0,0.8,1.0,0.37731010730964926,-0.125290826756,0.0,0.0,1.8865213,1.2541677,5.3001676
3863,1.0,0.8,1.0,0.3659443634170064,-0.143301348256,0.0,0.0,1.2442461,1.1890776,5.0767617
3864,1.0,0.8,1.0,0.37030826868908573,-0.123301709306,0.0,0.0,1.5968139,1.2523432,5.3259134
3865,1.0,0.8,1.0,0.3610983980924832,-0.134763574382,0.0,0.0,1.9590125,1.2603533,5.3317776
3866,1.0,0.8,1.0,0.32065151681220316,-0.115288650491,0.0,0.0,1.2200751,1.1910095,5.093339
3867,1.0,0.8,1.0,0.18423331941675034,-0.111450518088,0.0,0.0,1.5771562,1.2526833,5.3310494
3868,1.0,0.8,1.0,0.08894155968606698,-0.106613429904,0.0,0.0,1.5564893,1.251409,5.3256497
3869,1.0,0.8,1.0,0.15706062706960902,-0.115221563606,0.0,0.0,1.5541749,1.250045,5.317162
3870,1.0,0.8,1.0,0.15677247759302224,-0.123836997563,0.0,0.0,1.5470184,1.2481545,5.3059087
3871,1.0,0.8,1.0,0.0035746085975702623,-0.0941459133445,0.0,0.0,1.4691738,1.2443743,5.292189
3872,1.0,0.8,1.0,0.013323727334563523,-0.0710049390903,0.0,0.0,1.4007713,1.2404332,5.2763557
3873,1.0,0.8,1.0,0.12756303332663885,30.0,0.0,0.0,306.06546,2.0920608,5.2587214
3874,1.0,0.8,1.0,0.3056046511873768,-0.0876191920588,0.0,0.0,1.9360715,0.9137075,3.8154368
3875,1.0,0.8,1.0,0.30700120468180936,-0.112260702167,0.0,0.0,2.218541,0.9178214,3.8372529
3876,1.0,0.8,1.0,0.3080496451386207,-0.107730046632,0.0,0.0,2.2553682,0.9122639,3.735445
3877,1.0,0.8,1.0,0.3177368864134591,-0.107127949237,0.0,0.0,2.277829,0.9143404,3.7479868
3878,1.0,0.8,1.0,0.33734695753438043,-0.101800919236,0.0,0.0,2.2868292,0.91589373,3.7573583
3879,1.0,0.8,1.0,0.33191297130521824,-0.102227653062,0.0,0.0,2.2971537,0.91693926,3.7637253
3880,1.0,0.8,1.0,0.32256875602199897,-0.0991251668214,0.0,0.0,2.2969818,0.9175668,3.7675612
3881,1.0,0.8,1.0,0.1879172157366137,-0.0911941215581,0.0,0.0,1.32049,0.91781807,3.7691145
3882,1.0,0.8,1.0,0.2963507702631548,-0.0879968622182,0.0,0.0,1.592071,1.2609895,5.3843217
3883,1.0,0.8,1.0,0.31384431942284574,-0.0841652645992,0.0,0.0,1.5752577,1.2599883,5.3801684
3884,1.0,0.8,1.0,0.3200129025460446,-0.0823417037078,0.0,0.0,1.5564396,1.2584527,5.372817
3885,1.0,0.8,1.0,0.3192403374920174,-0.0821744358068,0.0,0.0,1.5356312,1.2564338,5.362603
3886,1.0,0.8,1.0,0.290765885447906,-0.0824771151934,0.0,0.0,1.5112739,1.2539374,5.349791
3887,1.0,0.8,1.0,0.27415928299698933,-0.0808692681264,0.0,0.0,1.4798838,1.250933,5.3346844
3888,1.0,0.8,1.0,0.26599776240837325,-0.0783735435775,0.0,0.0,1.4439152,1.2475117,5.317568
3889,1.0,0.8,1.0,0.15503185763617794,-0.0777764591394,0.0,0.0,1.4086719,1.2438269,5.298709
3890,1.0,0.8,1.0,0.1377313331692281,-0.0680322300821,0.0,0.0,1.356285,1.239514,5.2783437
3891,1.0,0.8,1.0,0.08845954811273679,29.9377566582,0.0,0.0,304.57706,2.0892828,5.2567096
3892,1.0,0.8,1.0,0.2939292799576225,-0.165789336119,0.0,0.0,2.0846334,0.888055,3.6990745
3893,1.0,0.8,1.0,0.32671824029769764,-0.162230119548,0.0,0.0,2.1121485,0.8911772,3.7176619
3894,1.0,0.8,1.0,0.330399522494936,-0.162447331413,0.0,0.0,2.1369026,0.89374435,3.7330024
3895,1.0,0.8,1.0,0.3311578138454196,-0.161791957143,0.0,0.0,2.1539388,0.89583164,3.745535
3896,1.0,0.8,1.0,0.329987347974119,-0.15223529937,0.0,0.0,2.1532586,0.89748776,3.7554128
3897,1.0,0.8,1.0,0.3384733064160925,-0.139725354974,0.0,0.0,2.1433039,0.89874744,3.7627606
3898,1.0,0.8,1.0,0.3385076853546275,-0.133338684721,0.0,0.0,2.136562,0.89965284,3.7679687
3899,1.0,0.8,1.0,0.2806588056866586,-0.127276312125,0.0,0.0,2.1258852,0.9002404,3.771254
3900,1.0,0.8,1.0,0.3191137518490498,-0.112411708999,0.0,0.0,1.2746892,0.90054476,3.772821
3901,1.0,0.8,1.0,0.25154936932760924,-0.0876355952327,0.0,0.0,1.4948378,1.2545174,5.356358
3902,1.0,0.8,1.0,0.2955969104663007,-0.087268438881,0.0,0.0,1.4797307,1.253124,5.3493924
3903,1.0,0.8,1.0,0.21518378071679034,-0.0810784233845,0.0,0.0,1.4500653,1.2509886,5.3396726
3904,1.0,0.8,1.0,0.19985648976886852,-0.0738575731586,0.0,0.0,1.4148815,1.2483493,5.3275194
3905,1.0,0.8,1.0,0.2318845071356441,-0.0757419017207,0.0,0.0,1.3917519,1.245639,5.3132334
3906,1.0,0.8,1.0,0.24029765950458543,-0.0696007489918,0.0,0.0,1.3525019,1.2422715,5.297073
3907,1.0,0.8,1.0,0.047866817563622516,-0.067688521422,0.0,0.0,1.3180605,1.2387483,5.2792897
3908,1.0,0.8,1.0,0.07655486417939063,-0.0598410275817,0.0,0.0,1.2723552,1.2347349,5.260105
3909,1.0,0.8,1.0,0.20571195237733664,30.0,0.0,0.0,306.53528,2.089552,5.2397375
3910,1.0,0.8,1.0,0.31585135661348424,-0.120367804032,0.0,0.0,3.1896138,1.1023095,4.526497
3911,1.0,0.8,1.0,0.3330276920016284,-0.106656779888,0.0,0.0,1.8151383,0.8526156,3.420927
3912,1.0,0.8,1.0,0.33799363996861553,-0.096143523579,0.0,0.0,1.8218136,0.854377,3.432418
3913,1.0,0.8,1.0,0.32048327847367175,-0.0922284170032,0.0,0.0,1.8316425,0.8555648,3.4405396
3914,1.0,0.8,1.0,0.3302260367418943,-0.0878894810161,0.0,0.0,1.8360294,0.8561551,3.4456074
3915,1.0,0.8,1.0,0.3236682586334005,-0.0856524213638,0.0,0.0,1.2282637,0.8485958,3.4479263
3916,1.0,0.8,1.0,0.3235017637451719,-0.0993862031666,0.0,0.0,0.8127815,0.9892161,4.2024064
3917,1.0,0.8,1.0,0.21542042541851616,-0.0993923736693,0.0,0.0,1.4614154,1.2522607,5.347368
3918,1.0,0.8,1.0,0.3098719921967353,-0.0908798182015,0.0,0.0,1.4425936,1.25166,5.34624
3919,1.0,0.8,1.0,0.28652219297361153,-0.0900627355078,0.0,0.0,1.4313649,1.2507204,5.341836
3920,1.0,0.8,1.0,0.27430641541723755,-0.0868454516646,0.0,0.0,1.411215,1.2491338,5.334501
3921,1.0,0.8,1.0,0.09486708097645781,-0.0761051848388,0.0,0.0,1.3743721,1.2467711,5.3245583
3922,1.0,0.8,1.0,0.08336573160087155,-0.0672331754521,0.0,0.0,1.3373407,1.2440405,5.312324
3923,1.0,0.8,1.0,0.028757372507658457,-0.063360889949,0.0,0.0,1.3056651,1.241112,5.298086
3924,1.0,0.8,1.0,0.030938631924080237,-0.0603150448958,0.0,0.0,1.2729151,1.2378792,5.2820992
3925,1.0,0.8,1.0,0.1983795864182402,30.0,0.0,0.0,305.92014,2.0921972,5.264594
3926,1.0,0.8,1.0,0.3036706650651091,-0.0888789246981,0.0,0.0,2.0390968,0.7454705,3.0304909
3927,1.0,0.8,1.0,0.3153736623673106,-0.0861811619046,0.0,0.0,1.5666231,0.74017596,3.046323
3928,1.0,0.8,1.0,0.31513563639443987,-0.0845551479749,0.0,0.0,1.8735127,0.9529296,3.9938846
3929,1.0,0.8,1.0,0.30918140164752406,-0.0816184262913,0.0,0.0,1.892484,0.95542896,4.007843
3930,1.0,0.8,1.0,0.3106223647339749,-0.079627603716,0.0,0.0,1.9066015,0.95726895,4.0181894
3931,1.0,0.8,1.0,0.3238020828741282,-0.134520700903,0.0,0.0,1.0086124,0.9568589,4.0252476
3932,1.0,0.8,1.0,0.3253280111886924,-0.102264055717,0.0,0.0,1.5112618,1.2603251,5.3941765
3933,1.0,0.8,1.0,0.33163468493872944,-0.0993776905436,0.0,0.0,1.5088222,1.260711,5.397081
3934,1.0,0.8,1.0,0.286482420918031,-0.0934223015658,0.0,0.0,1.4945208,1.2602633,5.396208
3935,1.0,0.8,1.0,0.28920536622803145,-0.090594630508,0.0,0.0,1.47985,1.2592872,5.3919497
3936,1.0,0.8,1.0,0.22479947124480976,-0.0917449125074,0.0,0.0,1.4668877,1.2578819,5.384666
3937,1.0,0.8,1.0,0.22577199325159666,-0.0876470499732,0.0,0.0,1.440476,1.2557677,5.374686
3938,1.0,0.8,1.0,0.24400002104260102,-0.0800819243242,0.0,0.0,1.4044902,1.2530694,5.3623185
3939,1.0,0.8,1.0,0.23836663175489783,-0.0710872475942,0.0,0.0,1.3631592,1.2499188,5.3478613
3940,1.0,0.8,1.0,0.06571087737512772,-0.0698368884044,0.0,0.0,1.3321202,1.2467066,5.331587
3941,1.0,0.8,1.0,0.224052025655034,29.9418071107,0.0,0.0,303.271,2.0956469,5.313734
3942,1.0,0.8,1.0,0.28262280760616854,-0.0876389919697,0.0,0.0,1.9950676,0.93492335,3.879524
3943,1.0,0.8,1.0,0.31422392422063206,-0.0857195876929,0.0,0.0,2.0275977,0.93833405,3.9000335
3944,1.0,0.8,1.0,0.31694496559490415,-0.0850401686325,0.0,0.0,2.0546408,0.94109154,3.9166145
3945,1.0,0.8,1.0,0.31530675516694584,-0.0854060167171,0.0,0.0,2.076453,0.9432514,3.9295921
3946,1.0,0.8,1.0,0.27180913111723654,-0.0873454125324,0.0,0.0,2.0943022,0.9448651,3.9392726
3947,1.0,0.8,1.0,0.25405856369850766,-0.0828995586719,0.0,0.0,2.097436,0.94598055,3.9459412
3948,1.0,0.8,1.0,0.281000947957879,-0.0830010727616,0.0,0.0,2.101785,0.9466456,3.9498844
3949,1.0,0.8,1.0,0.2676394371717624,-0.0797644134631,0.0,0.0,2.096704,0.94690335,3.9513607
3950,1.0,0.8,1.0,0.2774634647336664,-0.116650036527,0.0,0.0,1.137317,0.94679505,3.9506207
3951,1.0,0.8,1.0,0.3148653636054139,-0.0894548215512,0.0,0.0,1.5025471,1.2653335,5.4287233
3952,1.0,0.8,1.0,0.30579926698471904,-0.085687803162,0.0,0.0,1.4827292,1.2639443,5.4224477
3953,1.0,0.8,1.0,0.3219446276317092,-0.0835424199015,0.0,0.0,1.4609882,1.2620758,5.4133434
3954,1.0,0.8,1.0,0.2888696412387036,-0.0829923437494,0.0,0.0,1.4378673,1.259787,5.4017277
3955,1.0,0.8,1.0,0.2962948883826221,-0.0813223521862,0.0,0.0,1.4093374,1.2570332,5.387895
3956,1.0,0.8,1.0,0.25781001073083265,-0.0750859536697,0.0,0.0,1.3703092,1.2537377,5.372116
3957,1.0,0.8,1.0,0.22077409869563197,-0.0726225919538,0.0,0.0,1.3352528,1.250258,5.3546486
3958,1.0,0.8,1.0,0.20314391856979544,-0.0729613761529,0.0,0.0,1.3028426,1.2466017,5.3357234
3959,1.0,0.8,1.0,0.28053257024536615,-0.0708277814924,0.0,0.0,1.26492,1.2426116,5.3155446
3960,1.0,0.8,1.0,0.0819821763971407,-0.0697009011105,0.0,0.0,1.2274963,1.2384534,5.294304
3961,1.0,0.8,1.0,0.08773693401891319,29.9357541717,0.0,0.0,304.14615,2.0904667,5.2721725
3962,1.0,0.8,1.0,0.3157083841009589,-0.0961817202851,0.0,0.0,1.936161,0.9662167,3.9377055
3963,1.0,0.8,1.0,0.3158985525540776,-0.0936783845871,0.0,0.0,1.9625762,0.96940243,3.9550116
3964,1.0,0.8,1.0,0.32853947501603337,-0.0911286774459,0.0,0.0,1.9820544,0.9718299,3.9683204
3965,1.0,0.8,1.0,0.31199817654512124,-0.0876598176164,0.0,0.0,1.993838,0.9735322,3.9779687
3966,1.0,0.8,1.0,0.3207594313941465,-0.0846571970104,0.0,0.0,2.000462,0.97462434,3.9842882
3967,1.0,0.8,1.0,0.2717765360741299,-0.0819764308458,0.0,0.0,2.0022485,0.9751613,3.987596
3968,1.0,0.8,1.0,0.30276066879409586,-0.0808152149724,0.0,0.0,2.0014527,0.9752442,3.988195
3969,1.0,0.8,1.0,0.27315768870958546,-0.132200340232,0.0,0.0,1.0012048,0.9725202,3.9863663
3970,1.0,0.8,1.0,0.2998665221288219,-0.129486528504,0.0,0.0,1.4176816,1.2536324,5.364993
3971,1.0,0.8,1.0,0.298877566042609,-0.090308096447,0.0,0.0,1.341515,1.2511098,5.3596764
3972,1.0,0.8,1.0,0.2900788923632463,-0.086961310205,0.0,0.0,1.3207686,1.2494005,5.3516665
3973,1.0,0.8,1.0,0.26739444904500687,-0.0846884351725,0.0,0.0,1.2980797,1.2472749,5.3412685
3974,1.0,0.8,1.0,0.19489562591451098,-0.0794754470123,0.0,0.0,1.2675447,1.2446367,5.32876
3975,1.0,0.8,1.0,0.21950127549182388,-0.0726212150948,0.0,0.0,1.231902,1.2415831,5.3144016
3976,1.0,0.8,1.0,0.26053056076799497,-0.0708111125546,0.0,0.0,1.2021118,1.2384082,5.2984376
3977,1.0,0.8,1.0,0.09363074609982182,-0.0671110169214,0.0,0.0,1.1676862,1.234896,5.2810826
3978,1.0,0.8,1.0,0.04732152221063483,-0.0641662167019,0.0,0.0,1.1331191,1.2311808,5.2625327
3979,1.0,0.8,1.0,0.2521634672502594,30.0,0.0,0.0,306.4553,2.089322,5.2429705
3980,1.0,0.8,1.0,0.33810893411322795,-0.117577204907,0.0,0.0,1.8741584,0.912832,3.8170366
3981,1.0,0.8,1.0,0.33605003369509784,-0.111581887161,0.0,0.0,1.8972751,0.91597426,3.835918
3982,1.0,0.8,1.0,0.3267961269676512,-0.10313725765,0.0,0.0,1.9107276,0.91855097,3.8513696
3983,1.0,0.8,1.0,0.30568805194699783,-0.100468315131,0.0,0.0,1.9256814,0.920613,3.8636951
