plan#,Ap,Bp,L,F,dp_obs,min_obs_dis,plan_reward,plan_time,obs_dis,loss,mae,mean_q
7138,0.1,0.1,1.0,2.11588187648,0.0,2.14181256294,1.32,0.0,0.0,72.93452,10.0519495,40.467094
7139,0.1,0.1,1.0,4.14490810169,0.0,2.11799812317,1.96,0.0,0.0,67.7727,10.033661,40.37894
7140,0.1,0.1,1.0,0.00152052062579,0.0,1.9881002903,2.3,0.0,0.0,64.695045,10.012076,40.27526
7141,0.1,0.1,1.0,1.00000069679e-05,0.0,4.1290435791,9.54,0.0,0.0,96.87939,9.999141,40.159325
7142,0.1,0.1,1.0,1.00000000108e-05,0.0,4.32902145386,9.19647328118,0.0,0.0,0.0035110067,11.983765,49.733345
7143,0.1,0.1,1.0,1.00000076699e-05,0.0,4.32902145386,100.0,0.0,0.0,1268.5763,13.825511,49.629845
7144,0.1,0.1,1.0,0.436419571413,0.0,2.40805482864,-5.81634330966,0.0,0.0,201.42,9.59138,37.23212
7145,0.1,0.1,1.0,1.00003707126e-05,0.0,1.43046283722,0.02,0.0,0.0,77.398094,8.029059,31.982159
7146,0.1,0.1,1.0,0.000104916104214,0.0,2.01232862473,0.24,0.0,0.0,102.01952,9.655298,38.516693
7147,0.1,0.1,1.0,5.45510713056e-05,0.0,2.06597924232,0.36,0.0,0.0,66.176,9.202443,37.282684
7148,0.1,0.1,1.0,2.62580377081e-05,0.0,2.1726577282,0.54,0.0,0.0,64.548744,9.187168,37.248318
7149,0.1,0.1,1.0,11.5875061242,0.0,2.11660790443,0.9,0.0,0.0,61.56398,9.160485,37.19357
7150,0.1,0.1,1.0,2.89151838685,0.0,2.11532330513,1.2,0.0,0.0,58.972797,9.137942,37.122025
7151,0.1,0.1,1.0,1.0902241089e-05,0.0,3.61613988876,8.9,0.0,0.0,118.05909,9.348893,37.037083
7152,0.1,0.1,1.0,1.00000013346e-05,0.0,3.90170001984,9.16,0.0,0.0,0.06672037,11.945777,49.492958
7153,0.1,0.1,1.0,0.00139428893939,0.0,4.10066223145,9.42,0.0,0.0,0.24333179,11.945013,49.42814
7154,0.1,0.1,1.0,0.00107273822333,0.0,4.23970317841,9.02313808618,0.0,0.0,0.06590074,11.921545,49.373272
7155,0.1,0.1,1.0,0.00125924710411,0.0,4.23970317841,100.0,0.0,0.0,1283.9423,13.775313,49.325703
7156,0.1,0.1,1.0,1.00297840862e-05,0.0,1.13349556923,1.42,0.0,0.0,66.175285,9.949103,39.987904
7157,0.1,0.1,1.0,1.00396157305e-05,0.0,1.05613708496,1.5,0.0,0.0,66.66735,9.974848,40.112076
7158,0.1,0.1,1.0,1.0014658287e-05,0.0,1.3184479475,1.74,0.0,0.0,65.76864,9.992891,40.199432
7159,0.1,0.1,1.0,1.00461540309e-05,0.0,1.13253331184,2.22,0.0,0.0,63.13701,10.004077,40.254005
7160,0.1,0.1,1.0,1.1579147707e-05,0.0,1.15753734112,2.46,0.0,0.0,61.759617,10.009387,40.280464
7161,0.1,0.1,1.0,1.00000579597e-05,0.0,4.06542873383,9.28,0.0,0.0,93.26838,10.017474,40.28235
7162,0.1,0.1,1.0,1.00000000126e-05,0.0,4.27759790421,9.58,0.0,0.0,0.13217053,12.018268,49.83978
7163,0.1,0.1,1.0,1.00000275469e-05,0.0,4.27759790421,100.0,0.0,0.0,1257.5631,13.858166,49.848965
7164,0.1,0.1,1.0,1.00004672642e-05,0.0,1.53153204918,0.12,0.0,0.0,96.26324,8.515717,34.06332
7165,0.1,0.1,1.0,1.63457342012e-05,0.0,1.49947810173,0.48,0.0,0.0,79.44903,8.524753,34.197002
7166,0.1,0.1,1.0,2.610739894e-05,0.0,1.64782786369,0.2,0.0,0.0,101.99464,9.245445,37.039005
7167,0.1,0.1,1.0,2.53502386855e-05,0.0,1.66639900208,0.3,0.0,0.0,98.01816,8.578694,34.362923
7168,0.1,0.1,1.0,1.69469968786e-05,0.0,1.53153204918,0.26,0.0,0.0,98.54078,8.585879,34.39374
7169,0.1,0.1,1.0,1.69306229973e-05,0.0,1.53153204918,0.5,0.0,0.0,96.526115,8.58349,34.396442
7170,0.1,0.1,1.0,0.021516153434,0.0,1.38050174713,0.74,0.0,0.0,94.27065,8.575753,34.37453
7171,0.1,0.1,1.0,1.28653917466e-05,0.0,3.01096439362,7.34,0.0,0.0,162.58447,8.785934,34.3313
7172,0.1,0.1,1.0,1.00015861162e-05,0.0,3.02617096901,7.56,0.0,0.0,1.9091073,12.174396,50.368717
7173,0.1,0.1,1.0,1.02257991388e-05,0.0,3.13407540321,7.78,0.0,0.0,1.4014697,12.153542,50.316986
7174,0.1,0.1,1.0,1.00000558708e-05,0.0,3.26071691513,8.16,0.0,0.0,0.7578624,12.126018,50.261982
7175,0.1,0.1,1.0,0.000395766455306,0.0,3.42050862312,8.42,0.0,0.0,0.41174462,12.102797,50.20629
7176,0.1,0.1,1.0,1.00000074528e-05,0.0,3.42845654488,8.68,0.0,0.0,0.1710294,12.079836,50.151627
7177,0.1,0.1,1.0,1.00000068981e-05,0.0,3.61329865456,8.68,0.0,0.0,0.1377332,12.067122,50.099514
7178,0.1,0.1,1.0,1.00000000301e-05,0.0,4.0539689064,8.92,0.0,0.0,0.025873126,12.046146,50.049988
7179,0.1,0.1,1.0,1.00000000057e-05,0.0,4.32837677002,9.4,0.0,0.0,0.046821427,12.039866,50.004295
7180,0.1,0.1,1.0,0.165785890067,0.0,4.32837677002,100.0,0.0,0.0,1251.7648,13.873724,49.964718
7181,0.1,0.1,1.0,0.000586985999298,0.0,1.70732212067,0.28,0.0,0.0,76.69549,10.142961,40.939697
7182,0.1,0.1,1.0,0.00109590455482,0.0,1.97353160381,0.28,0.0,0.0,77.91422,10.168007,41.06085
7183,0.1,0.1,1.0,0.000194351167358,0.0,1.82138967514,0.5,0.0,0.0,76.812775,10.183905,41.13796
7184,0.1,0.1,1.0,0.000183201247213,0.0,1.828977108,0.86,0.0,0.0,74.186455,10.191638,41.17575
7185,0.1,0.1,1.0,0.000177654111075,0.0,1.83553171158,1.28,0.0,0.0,70.855354,10.192254,41.179256
7186,0.1,0.1,1.0,0.000193788706383,0.0,1.83030486107,1.64,0.0,0.0,67.82631,10.18679,41.15348
7187,0.1,0.1,1.0,0.000199400224672,0.0,1.83179223537,1.86,0.0,0.0,65.64361,10.176158,41.102863
7188,0.1,0.1,1.0,0.000202897507368,0.0,1.83344578743,2.08,0.0,0.0,63.32753,10.161107,41.031002
7189,0.1,0.1,1.0,17.9151041148,0.0,1.83831787109,2.32,0.0,0.0,60.804188,10.142326,40.94127
7190,0.1,0.1,1.0,0.536493112832,0.0,1.83859813213,2.68,0.0,0.0,57.56664,10.120474,40.836838
7191,0.1,0.1,1.0,0.000174399566465,0.0,4.28073644638,109.62,0.0,0.0,2414.4854,12.3128605,40.721066
7192,0.1,0.1,1.0,0.00127474424451,0.0,1.58276152611,0.76,0.0,0.0,90.02657,8.731509,34.803146
7193,0.1,0.1,1.0,1.63631926266,0.0,1.32631516457,1.26,0.0,0.0,64.446144,8.719121,34.887093
7194,0.1,0.1,1.0,1.00001956635e-05,0.0,1.31830072403,1.56,0.0,0.0,60.680138,10.198672,41.106342
7195,0.1,0.1,1.0,1.00736646289,0.0,1.29433977604,1.64,0.0,0.0,59.97093,10.202216,41.1267
7196,0.1,0.1,1.0,1.00026910433e-05,0.0,1.64916455746,1.88,0.0,0.0,58.013523,10.200155,41.119835
7197,0.1,0.1,1.0,12.1867408281,0.0,1.41597759724,2.46,0.0,0.0,53.95312,10.193315,41.089745
7198,0.1,0.1,1.0,1.14186036081e-05,0.0,1.42787206173,2.76,0.0,0.0,51.5753,10.182648,41.041058
7199,0.1,0.1,1.0,1.27880306253e-05,0.0,1.42455613613,3.02,0.0,0.0,49.407814,10.168817,40.977013
7200,0.1,0.1,1.0,1.05152709228e-05,0.0,1.41979002953,3.26,0.0,0.0,47.352985,10.152403,40.900436
7201,0.1,0.1,1.0,1.00000000016e-05,0.0,4.28623247147,9.66,0.0,0.0,85.37636,10.186804,40.813854
7202,0.1,0.1,1.0,10.1770315857,0.0,4.28623247147,100.0,0.0,0.0,1290.028,13.742428,49.20575
7203,0.1,0.1,1.0,0.0160367822491,0.0,1.3326318264,1.1,0.0,0.0,59.178837,10.145373,40.874847
7204,0.1,0.1,1.0,0.00378261718776,0.0,1.43069350719,1.36,0.0,0.0,62.81681,10.167623,40.98453
7205,0.1,0.1,1.0,0.00290919376527,0.0,1.43092703819,1.54,0.0,0.0,57.664314,10.107593,40.812477
7206,0.1,0.1,1.0,1.00000049466e-05,0.0,1.37596309185,2.12,0.0,0.0,57.81375,10.189724,41.095512
7207,0.1,0.1,1.0,1.0080323901e-05,0.0,1.4407337904,2.26,0.0,0.0,53.116905,10.116337,40.858925
7208,0.1,0.1,1.0,0.00256945254591,0.0,1.45417034626,2.52,0.0,0.0,50.518154,10.188335,41.09278
7209,0.1,0.1,1.0,0.00264209475665,0.0,1.45391702652,2.78,0.0,0.0,48.538036,10.181107,41.059784
7210,0.1,0.1,1.0,0.00304914448908,0.0,1.45612680912,2.9,0.0,0.0,47.230595,10.170431,41.010124
7211,0.1,0.1,1.0,1.00000067602e-05,0.0,4.34350395203,109.111425674,0.0,0.0,2357.059,12.376886,40.946182
7212,0.1,0.1,1.0,1.01400636449,0.0,1.23874223232,0.88,0.0,0.0,61.4028,10.177315,41.12316
7213,0.1,0.1,1.0,1.00000693828e-05,0.0,1.54116761684,0.9,0.0,0.0,61.834377,10.202697,41.250458
7214,0.1,0.1,1.0,1.00002500513e-05,0.0,1.35679221153,1.26,0.0,0.0,59.37795,10.219473,41.335968
7215,0.1,0.1,1.0,1.00007121732e-05,0.0,1.36314737797,1.64,0.0,0.0,56.574623,10.228803,41.38512
7216,0.1,0.1,1.0,7.24506347013,0.0,1.3767812252,1.92,0.0,0.0,54.313255,10.231684,41.402763
7217,0.1,0.1,1.0,0.134252980764,0.0,1.36082947254,2.26,0.0,0.0,51.545788,10.22897,41.393047
7218,0.1,0.1,1.0,1.00555499473e-05,0.0,1.3655102253,2.42,0.0,0.0,49.835175,10.221507,41.360115
7219,0.1,0.1,1.0,1.01717845407e-05,0.0,1.36620950699,2.68,0.0,0.0,47.446274,10.209936,41.3071
7220,0.1,0.1,1.0,1.0956208802e-05,0.0,1.36752438545,2.86,0.0,0.0,45.4977,10.194939,41.237316
7221,0.1,0.1,1.0,1.00018364099e-05,0.0,4.35351705551,109.095919206,0.0,0.0,2337.713,12.408348,41.153534
7222,0.1,0.1,1.0,3.01468454767e-05,0.0,1.40336191654,0.02,0.0,0.0,95.897285,8.801896,34.91764
7223,0.1,0.1,1.0,0.0112332003906,0.0,1.69151425362,0.02,0.0,0.0,96.58258,8.826566,35.0239
7224,0.1,0.1,1.0,0.0241635916268,0.0,1.47796404362,0.08,0.0,0.0,96.331116,8.841878,35.092056
7225,0.1,0.1,1.0,0.0163029798715,0.0,1.48331236839,0.08,0.0,0.0,96.20694,8.850136,35.125706
7226,0.1,0.1,1.0,0.0146494736179,0.0,1.61670815945,0.02,0.0,0.0,96.250725,8.852071,35.12811
7227,0.1,0.1,1.0,0.0408058289958,0.0,1.72561776638,0.02,0.0,0.0,95.46348,8.846862,35.10217
7228,0.1,0.1,1.0,1.00439124756e-05,0.0,1.88486921787,-9.99202240599,0.0,0.0,199.48425,9.04282,35.050854
7229,0.1,0.1,1.0,8.33410455419,0.0,1.0658274889,0.02,0.0,0.0,58.80369,9.3538,37.606453
7230,0.1,0.1,1.0,2.921641217,0.0,0.981885552406,-5.5227950936075665,0.0,0.0,33.067463,9.226558,37.325733
7231,0.1,0.1,1.0,1.00016419294e-05,0.0,3.15352010727,8.2,0.0,0.0,0.83153945,11.689304,48.196987
7232,0.1,0.1,1.0,1.00000331508e-05,0.0,3.46051621437,8.5,0.0,0.0,1.5441545,11.674072,48.035236
7233,0.1,0.1,1.0,1.53449708023e-05,0.0,3.97923731804,8.86,0.0,0.0,2.5543826,11.665088,47.898182
7234,0.1,0.1,1.0,1.00000000094e-05,0.0,4.27811670303,9.38,0.0,0.0,4.200857,11.666029,47.785595
7235,0.1,0.1,1.0,0.00723381576712,0.0,4.27811670303,100.0,0.0,0.0,1367.7542,13.478089,47.697914
7236,0.1,0.1,1.0,1.00000000083e-05,0.0,3.30011630058,-11.6737159096,0.0,0.0,223.8266,9.499281,36.462723
7237,0.1,0.1,1.0,1.00000000065e-05,0.0,3.05042481422,-11.6897582805,0.0,0.0,225.03369,9.507801,36.50032
7238,0.1,0.1,1.0,1.00000000048e-05,0.0,2.79473686218,-11.6443289707,0.0,0.0,223.53455,9.494996,36.46064
7239,0.1,0.1,1.0,1.00000000036e-05,0.0,1.80791831017,-12.7808976348,0.0,0.0,323.09875,9.642614,36.352196
7240,0.1,0.1,1.0,1.00000000028e-05,0.0,1.4476262331,-11.0894491414,0.0,0.0,141.75375,8.252801,31.920082
7241,0.1,0.1,1.0,0.000140109780552,0.0,1.87005519867,7.12,0.0,0.0,47.987408,10.1754055,41.06421
7242,0.1,0.1,1.0,0.000172962617175,0.0,1.98123824596,7.38,0.0,0.0,0.9766138,11.518077,47.33138
7243,0.1,0.1,1.0,2.75467517995e-05,0.0,2.16071724892,7.64,0.0,0.0,1.609729,11.506105,47.19987
7244,0.1,0.1,1.0,0.000137002548601,0.0,2.30813145638,7.92,0.0,0.0,2.3968108,11.498394,47.089798
7245,0.1,0.1,1.0,1.00341486473e-05,0.0,2.52084207535,8.08,0.0,0.0,2.9851797,11.489703,47.00078
7246,0.1,0.1,1.0,1.00316420028e-05,0.0,2.78116440773,8.3,0.0,0.0,3.7463245,11.486542,46.93183
7247,0.1,0.1,1.0,1.00022730334e-05,0.0,3.0430662632,8.54,0.0,0.0,4.595487,11.487323,46.88227
7248,0.1,0.1,1.0,1.00006829409e-05,0.0,3.30877399445,8.78,0.0,0.0,5.468917,11.4912,46.851482
7249,0.1,0.1,1.0,1.00000076261e-05,0.0,3.54176592827,9.0,0.0,0.0,6.2821674,11.497339,46.838856
7250,0.1,0.1,1.0,1.00000001449e-05,0.0,4.02700185776,9.18,0.0,0.0,6.9361157,11.504881,46.843666
7251,0.1,0.1,1.0,1.00000000203e-05,0.0,4.02700185776,100.0,0.0,0.0,1411.6624,13.339123,46.865032
7252,0.1,0.1,1.0,18.4019131766,0.0,3.15457630157,-12.0385011426,0.0,0.0,225.55368,9.389246,35.83185
7253,0.1,0.1,1.0,10.3405584185,0.0,0.99781447649,-9.681879135073002,0.0,0.0,102.852036,9.120742,35.899246
7254,0.1,0.1,1.0,1.00000090284e-05,0.0,1.11455380917,0.76,0.0,0.0,46.078053,10.033815,40.55556
7255,0.1,0.1,1.0,1.00002632413e-05,0.0,0.967215180397,-9.453281633522414,0.0,0.0,167.62804,10.414271,40.586678
7256,0.1,0.1,1.0,1.00000165964e-05,0.0,1.22459673882,1.16,0.0,0.0,43.753384,10.03388,40.553467
7257,0.1,0.1,1.0,13.2632098248,0.0,1.18432557583,1.56,0.0,0.0,41.051224,10.023152,40.50068
7258,0.1,0.1,1.0,1.00005883455e-05,0.0,1.15285420418,1.86,0.0,0.0,38.960537,10.009068,40.431946
7259,0.1,0.1,1.0,1.00008606118e-05,0.0,1.16786539555,2.0,0.0,0.0,37.721294,9.992247,40.35029
7260,0.1,0.1,1.0,1.00064731952e-05,0.0,1.17029750347,2.22,0.0,0.0,36.03626,9.973141,40.257862
7261,0.1,0.1,1.0,0.030566592967,0.0,4.30903720856,109.64,0.0,0.0,2437.7063,12.270358,40.15695
7262,0.1,0.1,1.0,1.00000000172e-05,0.0,1.22191870213,-4.85640773084,0.0,0.0,96.025085,9.034613,35.63465
7263,0.1,0.1,1.0,2.74010841681,0.0,1.24242913723,0.8,0.0,0.0,38.165127,8.811633,35.723747
7264,0.1,0.1,1.0,2.80821149183,0.0,1.55114376545,1.04,0.0,0.0,48.7541,9.085179,36.71539
7265,0.1,0.1,1.0,2.90033076836,0.0,1.3252915144,1.54,0.0,0.0,45.785625,9.086709,36.749317
7266,0.1,0.1,1.0,0.00499943322424,0.0,1.33005189896,1.82,0.0,0.0,44.096004,9.086137,36.761143
7267,0.1,0.1,1.0,0.0126348529391,0.0,1.24295508862,2.08,0.0,0.0,42.45837,9.081657,36.753895
7268,0.1,0.1,1.0,0.0973197857582,0.0,1.0490540266,2.32,0.0,0.0,40.88927,9.073863,36.7303
7269,0.1,0.1,1.0,4.45855374766,0.0,1.35446071625,2.42,0.0,0.0,39.982655,9.064776,36.692856
7270,0.1,0.1,1.0,0.00764383257721,0.0,1.32069504261,2.72,0.0,0.0,38.090576,9.050609,36.643406
7271,0.1,0.1,1.0,5.73650537869e-05,0.0,3.17396473885,8.04,0.0,0.0,111.35196,9.302506,36.584286
7272,0.1,0.1,1.0,1.00002008076e-05,0.0,3.33057570457,8.3,0.0,0.0,4.1687975,11.484965,46.91106
7273,0.1,0.1,1.0,0.000188167306052,0.0,3.54289841652,8.56,0.0,0.0,5.092829,11.487903,46.87175
7274,0.1,0.1,1.0,0.000491458461391,0.0,3.71191096306,8.84,0.0,0.0,6.1142435,11.494671,46.85098
7275,0.1,0.1,1.0,0.000737576941696,0.0,3.89634037018,9.04,0.0,0.0,6.860806,11.501494,46.848278
7276,0.1,0.1,1.0,1.00000002172e-05,0.0,4.10381793976,9.24,0.0,0.0,7.583048,11.511187,46.86281
7277,0.1,0.1,1.0,1.00000000218e-05,0.0,4.20643281937,9.48,0.0,0.0,8.438169,11.525092,46.893734
7278,0.1,0.1,1.0,0.00882181587187,0.0,4.20643281937,100.0,0.0,0.0,1407.658,13.347313,46.94045
7279,0.1,0.1,1.0,0.0234765757656,0.0,1.14908492565,0.02,0.0,0.0,89.942566,9.936022,39.468994
7280,0.1,0.1,1.0,1.01167949304e-05,0.0,1.4275251627,0.02,0.0,0.0,66.77703,8.898776,35.444782
7281,0.1,0.1,1.0,0.000965316999527,0.0,2.1676132679,6.98,0.0,0.0,127.26782,9.05472,35.55482
7282,0.1,0.1,1.0,2.091755585e-05,0.0,2.20593309402,7.22,0.0,0.0,0.5020162,11.58442,47.764484
7283,0.1,0.1,1.0,1.41058998781e-05,0.0,2.30246114731,7.52,0.0,0.0,0.6583596,11.621641,47.924416
7284,0.1,0.1,1.0,1.09082691755e-05,0.0,2.45119285583,7.76,0.0,0.0,0.77286124,11.65498,48.07415
7285,0.1,0.1,1.0,1.0164322517e-05,0.0,2.61936473846,8.02,0.0,0.0,0.93563896,11.687641,48.215122
7286,0.1,0.1,1.0,1.00216269832e-05,0.0,2.81916713715,8.22,0.0,0.0,1.036853,11.716899,48.348804
7287,0.1,0.1,1.0,1.00011891307e-05,0.0,3.14961600304,8.46,0.0,0.0,1.2143991,11.746632,48.476254
7288,0.1,0.1,1.0,1.00000717062e-05,0.0,3.43728899956,8.78,0.0,0.0,1.5523508,11.778512,48.598675
7289,0.1,0.1,1.0,1.00000047835e-05,0.0,3.73943924904,9.02,0.0,0.0,1.7845567,11.806862,48.717556
7290,0.1,0.1,1.0,1.0000000311e-05,0.0,3.95017981529,9.28,0.0,0.0,2.07888,11.835543,48.833878
7291,0.1,0.1,1.0,1.00000000028e-05,0.0,4.18713569641,109.62,0.0,0.0,1840.5062,14.029932,48.948654
7292,0.1,0.1,1.0,0.00397052152292,0.0,2.05902242661,-11.0089146594,0.0,0.0,332.95615,10.627159,40.609776
7293,0.1,0.1,1.0,1.00259944156e-05,0.0,2.40329051018,-11.0750725833,0.0,0.0,180.26947,9.160595,35.80571
7294,0.1,0.1,1.0,1.00510619254e-05,0.0,2.30425620079,-10.9533738649,0.0,0.0,229.41579,10.32441,40.014866
7295,0.1,0.1,1.0,0.187437036792,0.0,1.12467229366,0.02,0.0,0.0,58.65967,9.881616,40.03088
7296,0.1,0.1,1.0,0.188517325518,0.0,1.56963074207,0.02,0.0,0.0,81.7572,10.128366,40.93685
7297,0.1,0.1,1.0,4.80239353461,0.0,1.31269681454,0.14,0.0,0.0,80.423225,10.114066,40.89921
7298,0.1,0.1,1.0,3.38372863961,0.0,1.26572310925,0.48,0.0,0.0,76.833534,10.099272,40.831745
7299,0.1,0.1,1.0,0.0569427456896,0.0,1.24507510662,0.82,0.0,0.0,73.11094,10.080291,40.739147
7300,0.1,0.1,1.0,0.344528993169,0.0,1.06488335133,1.14,0.0,0.0,69.48587,10.056934,40.62577
7301,0.1,0.1,1.0,0.0215357270679,0.0,4.11455106735,9.48,0.0,0.0,96.47569,10.094381,40.495544
7302,0.1,0.1,1.0,1.00000000063e-05,0.0,4.11455106735,100.0,0.0,0.0,1285.244,13.732741,49.30002
7303,0.1,0.1,1.0,1.03445948708e-05,0.0,2.55533385277,-5.22169933821,0.0,0.0,126.33256,10.230895,40.472504
7304,0.1,0.1,1.0,4.16007495662,0.0,2.6196334362,-4.72383410311,0.0,0.0,115.89963,10.004116,39.78037
7305,0.1,0.1,1.0,1.01045555617e-05,0.0,2.26321005821,0.04,0.0,0.0,50.473217,9.812427,39.776035
7306,0.1,0.1,1.0,0.000952264900053,0.0,1.96729826927,0.32,0.0,0.0,64.13703,10.215827,41.317345
7307,0.1,0.1,1.0,1.0107176675e-05,0.0,2.0653617382,0.4,0.0,0.0,63.01505,10.204169,41.260788
7308,0.1,0.1,1.0,6.58310402317,0.0,2.32143354416,0.76,0.0,0.0,59.60308,10.187709,41.181183
7309,0.1,0.1,1.0,1.01051266274e-05,0.0,1.99022674561,1.28,0.0,0.0,55.1271,10.167282,41.082596
7310,0.1,0.1,1.0,1.01035355487e-05,0.0,1.93719863892,1.58,0.0,0.0,52.23326,10.143778,40.969357
7311,0.1,0.1,1.0,1.00000303396e-05,0.0,3.43324232101,8.74,0.0,0.0,79.22379,10.174278,40.844612
7312,0.1,0.1,1.0,4.47057161693,0.0,3.69369935989,8.96,0.0,0.0,1.7372806,11.831671,48.836784
7313,0.1,0.1,1.0,1.0000000056e-05,0.0,3.95371651649,9.2,0.0,0.0,2.428376,11.825358,48.743122
7314,0.1,0.1,1.0,1.00000000141e-05,0.0,4.06684303284,9.48,0.0,0.0,3.285921,11.823793,48.669415
7315,0.1,0.1,1.0,10.5148867533,0.0,4.21564388275,8.8015015806,0.0,0.0,1.8917048,11.789937,48.615356
7316,0.1,0.1,1.0,19.2404931635,0.0,4.39183425903,9.50771244387,0.0,0.0,3.6358821,11.809773,48.575977
7317,0.1,0.1,1.0,20.0,0.0,4.39183425903,100.0,0.0,0.0,1323.3766,13.610704,48.553394
7318,0.1,0.1,1.0,0.0082995267124,0.0,2.87648534775,-5.11254855503,0.0,0.0,103.37553,9.777904,38.774975
7319,0.1,0.1,1.0,0.0101991196398,0.0,2.88635802269,-4.67482306621,0.0,0.0,99.49221,9.786364,38.882214
7320,0.1,0.1,1.0,1.10248838482,0.0,3.07944512367,-4.79080438609,0.0,0.0,101.6408,9.802101,38.934326
7321,0.1,0.1,1.0,4.14249514819,0.0,2.02741718292,6.76,0.0,0.0,73.36818,9.717378,38.935978
7322,0.1,0.1,1.0,7.46792806743e-05,0.0,2.03361463547,7.02,0.0,0.0,0.03862924,11.82475,49.099327
7323,0.1,0.1,1.0,2.01622484936e-05,0.0,2.09934210777,7.28,0.0,0.0,0.0016870147,11.825832,49.14576
7324,0.1,0.1,1.0,7.20581264456e-05,0.0,2.2077152729,7.56,0.0,0.0,0.01742753,11.838849,49.187317
7325,0.1,0.1,1.0,1.03975909906e-05,0.0,2.34014320374,7.78,0.0,0.0,0.070203826,11.853432,49.22567
7326,0.1,0.1,1.0,6.80570593132e-05,0.0,2.50255489349,7.98,0.0,0.0,0.14836809,11.866954,49.26203
7327,0.1,0.1,1.0,6.62486370302e-05,0.0,2.69442296028,8.18,0.0,0.0,0.25614476,11.880323,49.297443
7328,0.1,0.1,1.0,6.44229085205e-05,0.0,2.89991474152,8.38,0.0,0.0,0.3932095,11.893691,49.332825
7329,0.1,0.1,1.0,6.29038794096e-05,0.0,3.11828231812,8.58,0.0,0.0,0.55869627,11.907197,49.369026
7330,0.1,0.1,1.0,1.0000045903e-05,0.0,3.49121522903,8.78,0.0,0.0,0.7512783,11.920959,49.4068
7331,0.1,0.1,1.0,1.00000000332e-05,0.0,3.96086573601,109.36,0.0,0.0,1794.795,14.102529,49.44681
7332,0.1,0.1,1.0,1.000142843e-05,0.0,1.38514173031,0.56,0.0,0.0,64.48069,10.344756,41.977028
7333,0.1,0.1,1.0,1.00000000097e-05,0.0,1.63005316257,0.6,0.0,0.0,66.18679,10.389111,42.17508
7334,0.1,0.1,1.0,1.00797654887e-05,0.0,1.44880652428,1.02,0.0,0.0,64.20574,10.40739,42.321796
7335,0.1,0.1,1.0,1.48148504265e-05,0.0,1.67925739288,1.3,0.0,0.0,62.945538,10.420223,42.42292
7336,0.1,0.1,1.0,2.50575374659e-05,0.0,1.47182524204,1.74,0.0,0.0,60.09068,10.432325,42.483414
7337,0.1,0.1,1.0,0.00217402067495,0.0,1.28707718849,1.52,0.0,0.0,58.91838,10.437521,42.50863
7338,0.1,0.1,1.0,2.05926778627e-05,0.0,1.55591821671,1.66,0.0,0.0,61.19275,10.355463,41.990288
7339,0.1,0.1,1.0,3.00932432843,0.0,2.02587580681,1.84,0.0,0.0,59.013733,10.429264,42.468796
7340,0.1,0.1,1.0,3.57873095734e-05,0.0,1.66960227489,2.28,0.0,0.0,55.23657,10.417022,42.409615
7341,0.1,0.1,1.0,1.0000000001e-05,0.0,4.32640552521,108.996602017,0.0,0.0,2253.4373,12.577084,42.329586
7342,0.1,0.1,1.0,0.0430289045857,0.0,1.30166137218,0.94,0.0,0.0,62.742325,10.412928,42.295628
7343,0.1,0.1,1.0,0.00158394652553,0.0,1.60606861115,0.98,0.0,0.0,63.13853,10.433899,42.400787
7344,0.1,0.1,1.0,1.22561734083,0.0,1.43059778214,1.38,0.0,0.0,60.39814,10.446552,42.465332
7345,0.1,0.1,1.0,0.0114757880425,0.0,1.41209173203,1.66,0.0,0.0,58.32174,10.451953,42.494423
7346,0.1,0.1,1.0,0.0107076086396,0.0,1.42252767086,1.86,0.0,0.0,56.60131,10.451002,42.49247
7347,0.1,0.1,1.0,0.0114014485739,0.0,1.42121005058,2.16,0.0,0.0,54.023952,10.44449,42.46335
7348,0.1,0.1,1.0,6.67892463637,0.0,1.42493414879,2.44,0.0,0.0,51.500996,10.433238,42.411057
7349,0.1,0.1,1.0,2.20789270235,0.0,1.42110407352,2.76,0.0,0.0,48.706192,10.417986,42.33925
7350,0.1,0.1,1.0,3.02559711171,0.0,1.4234149456,2.98,0.0,0.0,46.510952,10.399452,42.251457
7351,0.1,0.1,1.0,1.0000000001e-05,0.0,4.32280445099,108.846091192,0.0,0.0,2254.5332,12.559705,42.150555
7352,0.1,0.1,1.0,0.148550852604,0.0,0.942943096161,-7.927160536894303,0.0,0.0,79.42296,9.82325,39.408333
7353,0.1,0.1,1.0,0.322703439538,0.0,0.943043768406,-7.866094757322718,0.0,0.0,141.20624,11.19181,44.32689
7354,0.1,0.1,1.0,0.245051639108,0.0,1.2067027092,1.7,0.0,0.0,59.200718,10.951516,44.33572
7355,0.1,0.1,1.0,0.319701776165,0.0,3.44740319252,-17.6756446994,0.0,0.0,566.0187,11.249701,41.960815
7356,0.1,0.1,1.0,0.471552562725,0.0,3.21989536285,-17.5772192262,0.0,0.0,391.97794,9.409611,35.356953
7357,0.1,0.1,1.0,4.78370104268,0.0,1.15307581425,0.94,0.0,0.0,55.30138,8.748445,35.137707
7358,0.1,0.1,1.0,0.0143119322266,0.0,1.19271063805,1.6,0.0,0.0,52.905724,10.195716,41.28215
7359,0.1,0.1,1.0,0.0290034638564,0.0,1.72975647449,0.22,0.0,0.0,57.669544,10.155344,41.08846
